antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
코다리찜,카레라이스,0.000581787221966,0.0495831707403597,3.547483060768385e-05,0.0609756097560975,1.2297642293873037,6.627975446383368e-06,1.0121322077829935,0.1869447619318061
카레라이스,코다리찜,0.0495831707403597,0.000581787221966,3.547483060768385e-05,0.0007154611146884,1.2297642293873037,6.627975446383368e-06,1.0001337695996693,0.1965832191793605
코다리찜,닭조림,0.000581787221966,0.0041789350455851,2.4832381425378694e-05,0.0426829268292682,10.213828729968116,2.2401130414431283e-05,1.0402207302708537,0.90261865378823
닭조림,코다리찜,0.0041789350455851,0.000581787221966,2.4832381425378694e-05,0.0059422750424448,10.213828729968116,2.2401130414431283e-05,1.0053925317271768,0.9058791318402594
코다리찜,비빔밥,0.000581787221966,0.1042605271559828,3.192734754691546e-05,0.0548780487804878,0.5263549904978465,-2.8730094907876064e-05,0.9477501519123794,-0.4737900966362034
비빔밥,코다리찜,0.1042605271559828,0.000581787221966,3.192734754691546e-05,0.0003062266076896,0.5263549904978465,-2.8730094907876064e-05,0.999724354975883,-0.501146977795827
코다리찜,부대찌개,0.000581787221966,0.0720174536166589,1.0642449182305155e-05,0.0182926829268292,0.2540034673288953,-3.125638509039722e-05,0.9452741466265088,-0.7461067893268349
부대찌개,코다리찜,0.0720174536166589,0.000581787221966,1.0642449182305155e-05,0.000147775971627,0.2540034673288953,-3.125638509039722e-05,0.9995659246037476,-0.7598970891805041
코다리찜,등심돈까스,0.000581787221966,0.0193621625456738,1.0642449182305155e-05,0.0182926829268292,0.944764454057146,-6.222095763968575e-07,0.9989105921895,-0.0552659229617043
등심돈까스,코다리찜,0.0193621625456738,0.000581787221966,1.0642449182305155e-05,0.0005496518871381,0.944764454057146,-6.222095763968575e-07,0.9999678469922108,-0.0562647797181866
코다리찜,제육볶음,0.000581787221966,0.0352619816240377,1.418993224307354e-05,0.024390243902439,0.6916867055994506,-6.3250380869920525e-06,0.9888564688353614,-0.3084374140842857
제육볶음,코다리찜,0.0352619816240377,0.000581787221966,1.418993224307354e-05,0.0004024144869215,0.6916867055994504,-6.3250380869920525e-06,0.9998205550537096,-0.3160211267605633
코다리찜,탕수육,0.000581787221966,0.0759303274326865,1.7737415303841924e-05,0.0304878048780487,0.4015234216535774,-2.643787895619066e-05,0.9531284673021349,-0.5986164158571347
탕수육,코다리찜,0.0759303274326865,0.000581787221966,1.7737415303841924e-05,0.0002336011960381,0.4015234216535774,-2.643787895619066e-05,0.9996517326183952,-0.617296596533417
코다리찜,잔치국수,0.000581787221966,0.0374649686047749,1.0642449182305155e-05,0.0182926829268292,0.4882609970877666,-1.1154190823310812e-05,0.980470466762838,-0.5118844108501702
잔치국수,코다리찜,0.0374649686047749,0.000581787221966,1.0642449182305155e-05,0.00028406400909,0.4882609970877666,-1.1154190823310812e-05,0.9997021921906438,-0.5212745122832687
육개장,코다리찜,0.0544822448472808,0.000581787221966,1.418993224307354e-05,0.0002604505795025,0.4476732552193344,-1.7507141633098228e-05,0.9996785796434184,-0.5661349134001822
코다리찜,육개장,0.000581787221966,0.0544822448472808,1.418993224307354e-05,0.024390243902439,0.4476732552193344,-1.7507141633098228e-05,0.9691556990315372,-0.5524706360779902
코다리찜,꽃게탕,0.000581787221966,0.0151087303558125,1.7737415303841924e-05,0.0304878048780487,2.017893241857988,8.947349042700138e-06,1.015862693217904,0.50472728821621
꽃게탕,코다리찜,0.0151087303558125,0.000581787221966,1.7737415303841924e-05,0.0011739845034045,2.017893241857988,8.947349042700138e-06,1.000592893329019,0.5121719116381095
코다리찜,감자탕,0.000581787221966,0.0595728830394834,2.837986448614708e-05,0.048780487804878,0.8188371170914712,-6.278877641900357e-06,0.9886541485995174,-0.1812492280418782
감자탕,코다리찜,0.0595728830394834,0.000581787221966,2.837986448614708e-05,0.0004763889715953,0.8188371170914711,-6.278877641900357e-06,0.999894551515134,-0.1904532871602483
코다리찜,볶음우동,0.000581787221966,0.0292596402852176,1.418993224307354e-05,0.024390243902439,0.8335797591729556,-2.832952594188129e-06,0.995008868707652,-0.1665009881539861
볶음우동,코다리찜,0.0292596402852176,0.000581787221966,1.418993224307354e-05,0.0004849660523763,0.8335797591729556,-2.832952594188129e-06,0.9999031318526472,-0.1705807468477204
코다리찜,참치김치찌개,0.000581787221966,0.0398098549079428,1.418993224307354e-05,0.024390243902439,0.6126684952467062,-8.970932650688642e-06,0.9841948987193586,-0.3874696154699111
참치김치찌개,코다리찜,0.0398098549079428,0.000581787221966,1.418993224307354e-05,0.0003564427018356,0.6126684952467062,-8.970932650688642e-06,0.9997745751288196,-0.3970147923721261
코다리찜,생선까스,0.000581787221966,0.021625456738444,1.0642449182305155e-05,0.0182926829268292,0.8458865469560208,-1.938965217300464e-06,0.9966051248130136,-0.1541893336215488
생선까스,코다리찜,0.021625456738444,0.000581787221966,1.0642449182305155e-05,0.0004921259842519,0.8458865469560208,-1.938965217300464e-06,0.9999102946159356,-0.1569851322932458
코다리찜,오므라이스,0.000581787221966,0.0282627975451417,1.0642449182305155e-05,0.0182926829268292,0.6472353947839717,-5.800485286470756e-06,0.989844106848427,-0.3528974899241708
오므라이스,코다리찜,0.0282627975451417,0.000581787221966,1.0642449182305155e-05,0.0003765532822894,0.6472353947839719,-5.800485286470756e-06,0.9997946887496982,-0.3593378587293703
코다리찜,함박스테이크,0.000581787221966,0.0426762212210436,1.0642449182305155e-05,0.0182926829268292,0.4286387689313302,-1.418603100589294e-05,0.975162110060552,-0.5715037507072501
함박스테이크,코다리찜,0.0426762212210436,0.000581787221966,1.0642449182305155e-05,0.0002493765586034,0.4286387689313303,-1.418603100589294e-05,0.9996675064205328,-0.5820077136351667
코다리찜,된장찌개,0.000581787221966,0.0513427223385008,1.418993224307354e-05,0.024390243902439,0.4750477339638318,-1.5680607554415325e-05,0.9723737096030368,-0.5250973907209525
된장찌개,코다리찜,0.0513427223385008,0.000581787221966,1.418993224307354e-05,0.000276376701444,0.4750477339638318,-1.5680607554415325e-05,0.9996945050477908,-0.5380760726870725
햄채소볶음,떡볶이,0.0001454468054915,0.1138032565894497,1.418993224307354e-05,0.0975609756097561,0.8572775378626606,-2.362387882391859e-06,0.9820017967522312,-0.1427402601747678
떡볶이,햄채소볶음,0.1138032565894497,0.0001454468054915,1.418993224307354e-05,0.0001246882793017,0.8572775378626605,-2.362387882391859e-06,0.9999792388851424,-0.1581519175035384
햄채소볶음,비빔밥,0.0001454468054915,0.1042605271559828,1.0642449182305155e-05,0.073170731707317,0.7018066539971287,-4.521911431392726e-06,0.9664557470159132,-0.2982237873557827
비빔밥,햄채소볶음,0.1042605271559828,0.0001454468054915,1.0642449182305155e-05,0.0001020755358965,0.7018066539971287,-4.521911431392726e-06,0.9999566243028076,-0.3217349259504664
버섯샤브샤브,탕수육,0.0005143850438114,0.0759303274326865,1.7737415303841924e-05,0.0344827586206896,0.4541368355254255,-2.1320009499235663e-05,0.957072160873289,-0.5459907085571191
탕수육,버섯샤브샤브,0.0759303274326865,0.0005143850438114,1.7737415303841924e-05,0.0002336011960381,0.4541368355254255,-2.1320009499235663e-05,0.9997191505454582,-0.5653582774915236
버섯샤브샤브,꽃게탕,0.0005143850438114,0.0151087303558125,1.418993224307354e-05,0.0275862068965517,1.8258454712535728,6.418227317064034e-06,1.012831447506434,0.4525413050808355
꽃게탕,버섯샤브샤브,0.0151087303558125,0.0005143850438114,1.418993224307354e-05,0.0009391876027236,1.825845471253573,6.418227317064034e-06,1.0004252019032684,0.4592471662026215
카레라이스,버섯샤브샤브,0.0495831707403597,0.0005143850438114,1.7737415303841924e-05,0.0003577305573442,0.6954528745500613,-7.767426149746915e-06,0.9998432894533816,-0.3154238085017222
버섯샤브샤브,카레라이스,0.0005143850438114,0.0495831707403597,1.7737415303841924e-05,0.0344827586206896,0.6954528745500613,-7.767426149746915e-06,0.9843602874474846,-0.3046561102500567
육개장,버섯샤브샤브,0.0544822448472808,0.0005143850438114,1.7737415303841924e-05,0.0003255632243781,0.6329173608273349,-1.028743659887092e-05,0.9998111166871064,-0.3801927334288318
버섯샤브샤브,육개장,0.0005143850438114,0.0544822448472808,1.7737415303841924e-05,0.0344827586206896,0.6329173608273347,-1.028743659887092e-05,0.9792862464081734,-0.3672021867005661
생선까스,버섯샤브샤브,0.021625456738444,0.0005143850438114,1.0642449182305155e-05,0.0004921259842519,0.9567268531088786,-4.813623295412763e-07,0.9999777299807856,-0.0441873683043139
버섯샤브샤브,생선까스,0.0005143850438114,0.021625456738444,1.0642449182305155e-05,0.0206896551724137,0.9567268531088788,-4.813623295412763e-07,0.9990444279783494,-0.043294453216523
버섯샤브샤브,떡볶이,0.0005143850438114,0.1138032565894497,1.0642449182305155e-05,0.0206896551724137,0.1818019606157021,-4.7896243944340765e-05,0.9049192098206325,-0.8182745613195834
떡볶이,버섯샤브샤브,0.1138032565894497,0.0005143850438114,1.0642449182305155e-05,9.351620947630924e-05,0.1818019606157021,-4.7896243944340765e-05,0.999579091803926,-0.835483913455797
버섯샤브샤브,비빔밥,0.0005143850438114,0.1042605271559828,2.837986448614708e-05,0.0551724137931034,0.5291783506001339,-2.525019134278445e-05,0.948045427462646,-0.4709498426200417
비빔밥,버섯샤브샤브,0.1042605271559828,0.0005143850438114,2.837986448614708e-05,0.0002722014290575,0.5291783506001337,-2.525019134278445e-05,0.9997577504445708,-0.4983148844013182
버섯샤브샤브,떡국,0.0005143850438114,0.0398417822554897,1.418993224307354e-05,0.0275862068965517,0.6923938974329059,-6.304084667941435e-06,0.9873967487443546,-0.3077156976869185
떡국,버섯샤브샤브,0.0398417822554897,0.0005143850438114,1.418993224307354e-05,0.0003561570652657,0.6923938974329059,-6.304084667941435e-06,0.999841715647364,-0.3163325168243167
오리불고기,버섯샤브샤브,0.0393522295931036,0.0005143850438114,1.418993224307354e-05,0.0003605877580456,0.7010074697619189,-6.052266100251996e-06,0.9998461472368112,-0.3074745878334876
버섯샤브샤브,오리불고기,0.0005143850438114,0.0393522295931036,1.418993224307354e-05,0.0275862068965517,0.7010074697619189,-6.052266100251996e-06,0.9879001894255316,-0.2991003821743199
된장찌개,버섯샤브샤브,0.0513427223385008,0.0005143850438114,1.0642449182305155e-05,0.000207282526083,0.402971526052078,-1.576747929718195e-05,0.9996928338120884,-0.60964175156654
버섯샤브샤브,된장찌개,0.0005143850438114,0.0513427223385008,1.0642449182305155e-05,0.0206896551724137,0.402971526052078,-1.576747929718195e-05,0.968699332823362,-0.5971522531754164
