antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'삼계탕'}),frozenset({'짬뽕'}),0.015566355670651672,0.023729114193479728,0.0002128489836461031,0.013673655423883319,0.5762396064342157,-0.00015652684763911115,0.9898051402308251,-0.4275959077630912
frozenset({'짬뽕'}),frozenset({'삼계탕'}),0.023729114193479728,0.015566355670651672,0.0002128489836461031,0.00896995066527134,0.5762396064342157,-0.00015652684763911115,0.9933438900164445,-0.4296350755468258
frozenset({'삼계탕'}),frozenset({'닭볶음탕'}),0.015566355670651672,0.02433218631381035,6.030721203306254e-05,0.0038742023701002735,0.15922130137156526,-0.0003184562543722722,0.9794624494291924,-0.8428677424572397
frozenset({'닭볶음탕'}),frozenset({'삼계탕'}),0.02433218631381035,0.015566355670651672,6.030721203306254e-05,0.0024784954074938037,0.15922130137156526,-0.0003184562543722722,0.9868796209375914,-0.844048714157303
frozenset({'삼계탕'}),frozenset({'순두부찌개'}),0.015566355670651672,0.05159814111887616,0.00038312817056298555,0.024612579762989972,0.47700516393188336,-0.00042006684603791754,0.9723334945725166,-0.5269072446222038
frozenset({'순두부찌개'}),frozenset({'삼계탕'}),0.05159814111887616,0.015566355670651672,0.00038312817056298555,0.007425232038501203,0.47700516393188336,-0.00042006684603791754,0.9917979744247677,-0.5361919020249757
frozenset({'닭강정'}),frozenset({'삼계탕'}),0.018102806059101067,0.015566355670651672,7.804462733690447e-05,0.004311189496374682,0.276955607824307,-0.00020375009041589086,0.9886961005732463,-0.7266877674912828
frozenset({'삼계탕'}),frozenset({'닭강정'}),0.015566355670651672,0.018102806059101067,7.804462733690447e-05,0.005013673655423884,0.27695560782430706,-0.00020375009041589086,0.9868449122795843,-0.7261750705122143
frozenset({'삼계탕'}),frozenset({'닭개장'}),0.015566355670651672,0.027166625279364292,4.256979672922062e-05,0.0027347310847766638,0.10066510126504227,-0.0003803155547406808,0.9755011079237087,-0.9007463581627395
frozenset({'닭개장'}),frozenset({'삼계탕'}),0.027166625279364292,0.015566355670651672,4.256979672922062e-05,0.0015669887699138157,0.10066510126504229,-0.0003803155547406808,0.9859786618197945,-0.9018010821866989
frozenset({'삼계탕'}),frozenset({'부대찌개'}),0.015566355670651672,0.07201745361665898,0.0005746922558444783,0.03691886964448496,0.512637809176093,-0.000546357041647095,0.9635559426242547,-0.4912825778795438
frozenset({'부대찌개'}),frozenset({'삼계탕'}),0.07201745361665898,0.015566355670651672,0.0005746922558444783,0.007979902467858726,0.5126378091760931,-0.000546357041647095,0.9923525206579324,-0.5060447925544969
frozenset({'함박스테이크'}),frozenset({'삼계탕'}),0.04267622122104367,0.015566355670651672,0.00043988789953527973,0.01030756442227764,0.6621694017766281,-0.0002244253386708986,0.9946864388780498,-0.34765494019797283
